-9.139748573303222656e+00,-1.463484668731689453e+01,-1.046082687377929688e+01,-6.455055236816406250e+00,-1.424455070495605469e+01,-8.349774360656738281e+00,-1.193141078948974609e+01,-1.394323825836181641e+01,-2.226292610168457031e+01,-1.537836360931396484e+01,-1.333557319641113281e+01,-1.810353469848632812e+01,-1.393551063537597656e+01,-9.967577934265136719e+00,-9.036803245544433594e+00,-1.281521129608154297e+01,-1.730633735656738281e+01,-1.617614746093750000e+01,-1.824295997619628906e+01,-1.442812347412109375e+01,-2.412011146545410156e+01,-2.384271240234375000e+01,-1.751331710815429688e+01,-1.546921062469482422e+01,-1.116605949401855469e+01,-1.793478775024414062e+01,-1.816682434082031250e+01,-1.518706321716308594e+01,-2.027284812927246094e+01,-1.352462959289550781e+01,-1.855433845520019531e+01,-1.718595886230468750e+01,-1.177274703979492188e+01,-1.579695510864257812e+01,-1.108009910583496094e+01,-1.594232654571533203e+01,-5.218581199645996094e+00,-9.612729072570800781e+00,-3.523911714553833008e+00,-5.042264461517333984e+00,-4.581637382507324219e+00,3.661168813705444336e+00,-8.973125457763671875e+00,-4.254247665405273438e+00,-7.194389820098876953e+00,-5.030948162078857422e+00,-6.417562007904052734e+00,-4.989657402038574219e+00,-2.641268968582153320e+00,-1.025532126426696777e+00,-1.474730968475341797e+00,-1.834052085876464844e+00,-4.215128898620605469e+00,-3.329704999923706055e+00,-5.810224533081054688e+00,-7.571239471435546875e-01,-8.255110979080200195e-01,-1.356537628173828125e+01,-2.692774772644042969e+00,-1.134947776794433594e+01,-6.079201698303222656e+00,-7.056704998016357422e+00,-5.989065170288085938e+00,-9.177975654602050781e+00,-1.548430919647216797e+01,-9.520466804504394531e+00,-1.088551330566406250e+01,-1.023616790771484375e+01,-1.309907531738281250e+01,-1.597279071807861328e+01,-1.623658752441406250e+01,-1.201499652862548828e+01,-1.013878440856933594e+01,-1.028450679779052734e+01,-9.728194236755371094e+00,-4.947827816009521484e+00,-1.200199794769287109e+01,-6.867918968200683594e+00,-7.452638626098632812e+00,-7.451000690460205078e+00,4.455499947071075439e-01,-1.167590618133544922e+01,-1.656218910217285156e+01,-1.071228027343750000e+01,-1.280386161804199219e+01,-7.191651344299316406e+00,-3.476951360702514648e+00,-2.633481264114379883e+00,-5.916728496551513672e+00,-5.923677921295166016e+00,-5.587078571319580078e+00,-1.076823139190673828e+01,-8.221776008605957031e+00,-1.147482776641845703e+01,-1.247112560272216797e+01,-9.778775215148925781e+00,-1.539612483978271484e+01,-1.124867343902587891e+01,-1.782502174377441406e+01,-1.091833496093750000e+01,-1.312292957305908203e+01,-7.516943454742431641e+00,-1.181490230560302734e+01,-1.115826225280761719e+01,-1.273521900177001953e+01,-1.482392311096191406e+01,-1.450228118896484375e+01,-1.566994190216064453e+01,-1.598920249938964844e+01,-1.040513229370117188e+01,-1.397758007049560547e+01,-1.488111495971679688e+01,-8.053022384643554688e+00,-1.596845912933349609e+01,-7.635401725769042969e+00,-8.798123359680175781e+00,-1.318217372894287109e+01,-5.723494052886962891e+00,-1.973908996582031250e+01,-1.009508323669433594e+01,-2.118233203887939453e+00,-7.445102691650390625e+00,-1.195475673675537109e+01,-1.309871578216552734e+01,-8.526125907897949219e+00,-1.042767620086669922e+01,-5.178873062133789062e+00,-1.368023872375488281e+01,-7.970540523529052734e+00,-1.145908451080322266e+01,-6.735436439514160156e+00,-1.218383789062500000e+01,-1.265275192260742188e+01,-1.131844043731689453e+01,-9.840773582458496094e+00,-1.670273590087890625e+01,-1.247837543487548828e+01,-1.306595706939697266e+01,-1.794301223754882812e+01,-7.490750789642333984e+00,-1.106518173217773438e+01,1.114462137222290039e+00,-1.057772350311279297e+01,-1.776083183288574219e+01,-6.693698883056640625e+00,-3.811719894409179688e+00,-4.189076900482177734e+00,-5.816781520843505859e+00,-6.404131889343261719e+00,-3.149461269378662109e+00,-7.893358707427978516e+00,-8.190746307373046875e+00,-9.870582580566406250e+00,-8.295825719833374023e-01,3.407396793365478516e+00,-9.133772850036621094e+00,8.625531196594238281e-01,4.120275020599365234e+00,-8.036091804504394531e+00,-3.186822652816772461e+00,-2.518387079238891602e+00,-2.678467988967895508e+00,-1.136011695861816406e+01,-1.027799797058105469e+01,-5.026522636413574219e+00,-1.660076522827148438e+01,-4.482711791992187500e+00,1.314650416374206543e+00,-4.971748352050781250e+00,-1.571541428565979004e+00,5.135591983795166016e+00,6.678290843963623047e+00,2.576393127441406250e+00,-5.781928539276123047e+00,1.104758977890014648e+00,1.909100770950317383e+00,2.708367407321929932e-01,2.940976142883300781e+00,-7.902834415435791016e-01,-4.948256492614746094e+00,-9.743111133575439453e-01,-3.792910099029541016e+00,-1.588038563728332520e+00,-1.408580541610717773e+00,-3.392202615737915039e+00,-7.584276676177978516e+00,-2.468761444091796875e+00,-1.531954407691955566e+00,4.409484863281250000e+00,-1.628631711006164551e+00,1.318285346031188965e+00,-2.085945844650268555e+00,-7.569979667663574219e+00,-1.148577094078063965e+00,-6.835240840911865234e+00,-3.065486907958984375e+00,-4.970064640045166016e+00,-5.882829427719116211e-01,-6.676747322082519531e+00,-1.482132524251937866e-01,-3.946434497833251953e+00,-4.451780319213867188e+00,-1.723482608795166016e-01,-2.442615270614624023e+00,3.964972734451293945e+00,1.973636507987976074e+00,2.052335500717163086e+00,3.158742427825927734e+00,9.750905632972717285e-01,-4.074016571044921875e+00,-2.526473522186279297e+00,1.567161798477172852e+00,6.978415012359619141e+00,1.053067398071289062e+01,9.437176704406738281e+00,7.351668357849121094e+00,1.909813117980957031e+01,4.237203598022460938e+00,1.671365737915039062e+00,6.376283645629882812e+00,6.603527069091796875e+00,2.933404207229614258e+00,4.463528633117675781e+00,3.985035181045532227e+00,-2.618795156478881836e+00,3.389604568481445312e+00,6.434125453233718872e-02,-4.670383453369140625e+00,-1.876538097858428955e-01,7.203594684600830078e+00,-6.786191463470458984e+00,-2.087413311004638672e+00,1.955763339996337891e+00,7.552128791809082031e+00,7.524187564849853516e-01,-7.168510437011718750e+00,3.203790426254272461e+00,2.539803504943847656e+00,-7.048981189727783203e+00,-2.138526439666748047e+00,-1.179811954498291016e+01,-1.348790359497070312e+01,-1.063909912109375000e+01,-8.126358985900878906e+00,-1.173800373077392578e+01,-8.259348869323730469e+00,-1.248295402526855469e+01,4.291331291198730469e+00,1.078777432441711426e+00,-1.364373683929443359e+01,-6.321898460388183594e+00,4.773648738861083984e+00,1.168784499168395996e+00,1.145784616470336914e+00,2.936643123626708984e+00,3.152397155761718750e+00,-4.034673213958740234e+00,-9.793717384338378906e+00,-6.320232868194580078e+00,1.370118379592895508e+00,1.007790207862854004e+00,-1.277419662475585938e+01,-6.583853721618652344e+00,-3.139558434486389160e-01,3.229222074151039124e-02,-1.059174823760986328e+01,-6.287948608398437500e+00,-7.322425365447998047e+00,-1.048486137390136719e+01,-1.031789064407348633e+00,6.694648265838623047e-01,-1.641262769699096680e+00,-2.966775178909301758e+00,-8.394989013671875000e+00,-9.168923377990722656e+00,1.093455314636230469e+01,1.500282883644104004e-01,-9.179951667785644531e+00,1.280599594116210938e+00,7.886175513267517090e-01,3.215543270111083984e+00,-1.617313146591186523e+00,1.718876957893371582e+00,-1.027422785758972168e+00,-2.327622026205062866e-01,-1.041772007942199707e+00,3.879772663116455078e+00,-2.823503971099853516e+00,-7.320284366607666016e+00,-4.274946212768554688e+00,2.452243089675903320e+00,-1.213044166564941406e+01,-9.921666145324707031e+00,-1.647734069824218750e+01,-1.124514484405517578e+01,-1.355661392211914062e+01,-1.129694271087646484e+01,-8.847779273986816406e+00,-1.152269172668457031e+01,-6.290219783782958984e+00,1.603081345558166504e+00,-1.117015838623046875e+01,-1.425086879730224609e+01,-1.017080307006835938e+01,-1.719840049743652344e+01,-1.430863285064697266e+01,-1.268147945404052734e+01,-1.567439270019531250e+01,-1.092832565307617188e+01,-1.053830051422119141e+01,-6.859290122985839844e+00,-9.354376792907714844e+00,-9.821952819824218750e+00,-1.133358001708984375e+01,-1.211913490295410156e+01,-1.541574859619140625e+01,-9.174773216247558594e+00,-8.427594184875488281e+00,-1.241318702697753906e+01,-1.194374465942382812e+01,-1.191162395477294922e+01,-5.930686950683593750e+00,-7.672060012817382812e+00,-3.360286235809326172e+00,-7.577643394470214844e+00,-1.135935401916503906e+01,-7.202403068542480469e+00,-1.053958034515380859e+01,-8.672083854675292969e+00,-1.976194024085998535e+00,-2.075509071350097656e+00,-9.555965423583984375e+00,-1.403966522216796875e+01,-1.183018970489501953e+01,-7.354303836822509766e+00,-7.505994796752929688e+00,-1.630120658874511719e+01,-1.268166542053222656e+01,-1.226732444763183594e+01,-1.547719860076904297e+01,-1.321161174774169922e+01,-5.771005153656005859e+00,-1.952965617179870605e+00,-3.650230169296264648e+00,1.069332003593444824e+00,-3.399755001068115234e+00,1.708541274070739746e+00,-2.179494142532348633e+00,-2.807695150375366211e+00,-1.989655733108520508e+00,-7.990560054779052734e+00,-6.202535152435302734e+00,-3.869465827941894531e+00,8.333491325378417969e+00,-9.368555068969726562e+00,-2.525831699371337891e+00,-1.255567455291748047e+01,-1.327154159545898438e+01,-6.062642574310302734e+00,-7.863028526306152344e+00,-1.349517154693603516e+01,-1.770323181152343750e+01,-1.393982315063476562e+01,-1.195026016235351562e+01,-5.673737049102783203e+00,-1.232193851470947266e+01,-1.345543384552001953e+01,-1.672188758850097656e+01,-3.318416357040405273e+00,-7.558126926422119141e+00,-1.275584220886230469e+01,-1.893256378173828125e+01,-1.535703659057617188e+01,-1.101155853271484375e+01,-1.128647994995117188e+01,-1.125783634185791016e+01,-5.695894241333007812e+00,-1.040951538085937500e+01,-1.002894973754882812e+01,-7.969895362854003906e+00,-1.572153663635253906e+01,-3.263087511062622070e+00,-9.865138053894042969e+00,-8.608942031860351562e+00,-9.545909881591796875e+00,-7.582475662231445312e+00,-1.163990688323974609e+01,-1.048782706260681152e+00,-6.397213459014892578e+00,-8.290363311767578125e+00,-1.276475048065185547e+01,-1.194506645202636719e+01,-3.600751161575317383e+00,-1.369763374328613281e+01,-4.418199062347412109e+00,-1.104421806335449219e+01,5.434448719024658203e-01,-8.854792594909667969e+00,-1.150052642822265625e+01,-1.227320957183837891e+01,-4.913465976715087891e+00,-6.080786228179931641e+00,-5.118986606597900391e+00,7.443110346794128418e-01,-5.822498798370361328e+00,-9.845287322998046875e+00,-7.780432701110839844e+00,-6.340844631195068359e+00,-1.547104954719543457e+00,2.252005815505981445e+00,1.549999356269836426e+00,-1.438443779945373535e+00,-2.556002616882324219e+00,-9.092704772949218750e+00,2.737071275711059570e+00,1.731668829917907715e+00,-4.902948856353759766e+00,-9.807623863220214844e+00,-1.115005779266357422e+01,-4.493323326110839844e+00,-7.161287784576416016e+00,-1.194322872161865234e+01,-7.162480831146240234e+00,-8.281026840209960938e+00,-6.756687641143798828e+00,-2.328725099563598633e+00,-8.334392547607421875e+00,-2.107246160507202148e+00,-6.385777473449707031e+00,-1.398245429992675781e+01,-1.272688579559326172e+01,-1.935412979125976562e+01,-1.294173049926757812e+01,-2.589736700057983398e+00,-5.837595939636230469e+00,-9.871066093444824219e+00,-1.033470630645751953e+01,-1.135204124450683594e+01,-7.408464908599853516e+00,-1.511112403869628906e+01,-1.302715015411376953e+01,-1.174842834472656250e+01,-5.200036048889160156e+00,-1.664185142517089844e+01,-1.199162387847900391e+01,-6.707988262176513672e+00,-7.853953361511230469e+00,-1.140710639953613281e+01,-7.272696971893310547e+00,-4.145016670227050781e+00,-7.131824493408203125e+00,-4.415646076202392578e+00,-1.024513339996337891e+01,-6.316567420959472656e+00,-6.792789459228515625e+00,-1.870685935020446777e+00,-3.304520606994628906e+00,-1.883607101440429688e+01,-8.560604095458984375e+00,-1.312412548065185547e+01,-1.611738204956054688e+01,-8.690217018127441406e+00,-8.760531425476074219e+00,-4.719053745269775391e+00,-6.515174865722656250e+00,-7.666956901550292969e+00,-5.389673709869384766e+00,-1.080753326416015625e+01,-4.627557754516601562e+00,-7.338912963867187500e+00,-1.152127933502197266e+01,-6.251501083374023438e+00,-8.550406455993652344e+00,-1.035065746307373047e+01,-5.801525592803955078e+00,-2.804910898208618164e+00,-1.030694293975830078e+01,-1.477014923095703125e+01,-9.514961242675781250e+00,-1.085163116455078125e+01,-4.920861721038818359e+00,-8.707024574279785156e+00,-7.282612800598144531e+00,-1.075713920593261719e+01,-1.135391235351562500e+01,-1.227027511596679688e+01,-1.307221794128417969e+01,-1.420101356506347656e+01,-1.305703258514404297e+01,-5.725489616394042969e+00,-6.823043823242187500e+00,-5.697827816009521484e+00,-1.327201175689697266e+01,-9.618239402770996094e+00,-1.311440563201904297e+01,-1.301684951782226562e+01,-1.699870681762695312e+01,-1.462810325622558594e+01,-7.067522406578063965e-01,-1.119824790954589844e+01,-1.257063484191894531e+01,-7.282307624816894531e+00,-5.503356933593750000e+00,-8.370753288269042969e+00,-2.241313552856445312e+01,-1.255313110351562500e+01,-1.755642318725585938e+01,-1.241921424865722656e+01,-1.654685783386230469e+01,-2.193742752075195312e+01,-2.270294570922851562e+01,-2.297137451171875000e+01,-1.786264038085937500e+01,-1.397752380371093750e+01,-1.568181991577148438e+01,-6.502349376678466797e+00,-1.483696937561035156e+01,-1.020583534240722656e+01,-1.147590923309326172e+01,-1.295153522491455078e+01,-9.314669609069824219e+00,-1.485226058959960938e+01,-9.585696220397949219e+00,-1.132324409484863281e+01,-7.303006172180175781e+00,-3.354291439056396484e+00,-1.893911170959472656e+01,-1.437693119049072266e+01,-8.979757308959960938e+00,-1.132549381256103516e+01,-6.668128490447998047e+00,-1.577691745758056641e+01,-1.098051834106445312e+01,-1.262390041351318359e+01,-1.186248302459716797e+01,-1.149501419067382812e+01,-1.066922283172607422e+01,-1.232243442535400391e+01,-1.379224967956542969e+01,-7.860315799713134766e+00,-1.016163158416748047e+01,-7.834003448486328125e+00,-1.554135322570800781e+00,-8.822979927062988281e+00,-1.020464229583740234e+01,-1.737567520141601562e+01,-1.332021999359130859e+01,-1.072245407104492188e+01,-1.903969192504882812e+01,-1.367153739929199219e+01,-6.165494918823242188e+00,-1.110487270355224609e+01,-9.308772087097167969e+00,-1.472250843048095703e+01,-1.094980144500732422e+01,-1.580693435668945312e+01,-1.257083606719970703e+01,-9.241673469543457031e+00,-1.078830051422119141e+01,-8.490782737731933594e+00,-5.841022014617919922e+00,-1.431934452056884766e+01,-1.360900306701660156e+01,-7.623063564300537109e+00,-6.339224815368652344e+00,-1.013774013519287109e+01,-7.962141036987304688e+00,-1.007692909240722656e+01,-9.273632049560546875e+00,-3.628196716308593750e+00,3.075458526611328125e+00,-6.443451881408691406e+00,-2.824208974838256836e+00,-2.249366998672485352e+00,-9.617562294006347656e+00,-1.858739471435546875e+01,-1.122084903717041016e+01,-1.689765167236328125e+01,-1.289251232147216797e+01,-1.346118164062500000e+01,-8.555373191833496094e+00,-8.675983428955078125e+00,-1.327691078186035156e+01,-4.667940616607666016e+00,-2.588624715805053711e+00,-7.607455730438232422e+00,-8.908794403076171875e+00,-7.380276203155517578e+00,-1.452982044219970703e+01,-4.206257343292236328e+00,-1.268943691253662109e+01,-1.635939979553222656e+01,-4.195442199707031250e+00,-1.294981288909912109e+01,-9.048667907714843750e+00,3.399497568607330322e-01,-1.399140071868896484e+01,-1.424036026000976562e+01,-1.129405879974365234e+01,-1.398474502563476562e+01,-1.189373779296875000e+01,-6.221599102020263672e+00,-3.274195671081542969e+00,-7.289463996887207031e+00,-1.102323627471923828e+01,-1.429762601852416992e+00,-5.863662719726562500e+00,-8.696521759033203125e+00,-5.874757289886474609e+00,-5.334104061126708984e+00,-5.562630176544189453e+00,-1.025868415832519531e+01,-4.991476535797119141e+00,-2.033224344253540039e+00,-1.300154876708984375e+01,-5.471973896026611328e+00,-6.980974674224853516e+00,-1.700954246520996094e+01,-1.451910781860351562e+01,-1.636837577819824219e+01,-1.521041965484619141e+01,-2.384122467041015625e+01,-1.691052246093750000e+01,-1.048745346069335938e+01,-8.686560630798339844e+00,-1.209275341033935547e+01,-1.243513870239257812e+01,-7.456527709960937500e+00,-2.111184883117675781e+01,-2.081398200988769531e+01,-1.640983390808105469e+01,-1.527889728546142578e+01,-1.747554397583007812e+01,-1.416940307617187500e+01,-1.481126403808593750e+01,-1.510027313232421875e+01,-9.878181457519531250e+00,-1.210471725463867188e+01,-2.311018371582031250e+01,-1.139793586730957031e+01
